관광유형,명칭,우편번호,주소,도시,시군구,위도,경도
레포츠,경주보문 청소년수련원,38116,경상북도 경주시 천북남로 176(손곡동),경상북도 경주시,경상북도 경주시,35.85347937,129.2950183
레포츠,곤달비캠핑장,38186,"경상북도 경주시 산내면 하신길 58-31
			",경상북도 경주시,경상북도 경주시,35.73250971,129.0007003
레포츠,그린오토캠핑장,37929,"경상북도 포항시 남구 호미곶면 호미로 1178
			",경상북도 포항시 남구,경상북도 포항시,36.06137788,129.57397120000002
레포츠,구미시평생교육원,39371,경상북도 구미시 산호대로 243),경상북도 구미시,경상북도 구미시,36.10558382,128.3839609
레포츠,아지청소년야영장,36054,경상북도 영주시 회헌로 433-1(아지동),경상북도 영주시,경상북도 영주시,36.86324586,128.60138940000002
레포츠,해바라기캠핑장,37003,"경상북도 문경시 농암면 청화로 695
			",경상북도 문경시,경상북도 문경시,36.57100379,127.9749314
레포츠,비로오토파크,36018,"경상북도 영주시 풍기읍 삼가로 447-11
			",경상북도 영주시,경상북도 영주시,36.92213173,128.50471570000002
레포츠,구미시청소년수련원,39154,경상북도 구미시 해평면 해평4길 12(해평면),경상북도 구미시,경상북도 구미시,36.19757588,128.3702845
레포츠,경주시청소년수련관,38088,경상북도 경주시 알천북로 131(황성동),경상북도 경주시,경상북도 경주시,35.85513047,129.2158863
레포츠,울릉둘레길 남양~태하 구간,,"경상북도 울릉군 서면 태하리
			",경상북도 울릉군,경상북도 울릉군,37.50985207,130.8248385
레포츠,경주오류캠핑장,38125,"경상북도 경주시 감포읍 감포로 382-7
			",경상북도 경주시,경상북도 경주시,35.8211593,129.50863950000002
레포츠,한티별빛아래오토캠핑장,39853,"경상북도 칠곡군 가산면 팔공길 48-30
			",경상북도 칠곡군,경상북도 칠곡군,36.03448225,128.6144703
레포츠,가온누리캠핑체험장,38028,"경상북도 경주시 안강읍 호국로 2037
			",경상북도 경주시,경상북도 경주시,35.98104809,129.1373341
레포츠,하눌저수지,36243,"경상북도 봉화군 상운면 하눌로 372
			",경상북도 봉화군,경상북도 봉화군,36.88425533,128.78832490000002
레포츠,대가야캠프타운,40123,"경상북도 고령군 운수면 물한1길 78-8
			",경상북도 고령군,경상북도 고령군,35.79516781,128.3174781
레포츠,캠프안단테,38349,"경상북도 청도군 청도읍 청매로 283-47
			",경상북도 청도군,경상북도 청도군,35.57585129,128.79239520000002
레포츠,하곡지(딱실못),38028,경상북도 경주시 안강읍 호국로(안강읍),경상북도 경주시,경상북도 경주시,35.98254823,129.1540104
레포츠,하회래프팅,36760,"경상북도 안동시 풍천면 전서로 159
			",경상북도 안동시,경상북도 안동시,36.55189125,128.53072690000002
레포츠,경천대랜드 눈썰매장,37128,경상북도 상주시 사벌면 경천로 652-18(사벌면),경상북도 상주시,경상북도 상주시,36.45542194,128.24373300000002
레포츠,땅끝황토펜션오토캠핑장,37930,"경상북도 포항시 남구 구룡포읍 땅끝마을길 72
			",경상북도 포항시 남구,경상북도 포항시,36.01963276,129.58205790000002
레포츠,고래불국민야영장,36406,경상북도 영덕군 병곡면 고래불로 68(덕천리 1-58),경상북도 영덕군,경상북도 영덕군,36.57158924,129.4190171
레포츠,휴앤락오토캠핑장,38067,경상북도 경주시 석현로 110-49(석장동),경상북도 경주시,경상북도 경주시,35.86358448,129.18448610000002
레포츠,경상북도 환경연수원,39309,경상북도 구미시 금오산로 336-97(남통동),경상북도 구미시,경상북도 구미시,36.11968083,128.3083811
레포츠,팔공산글램핑,39855,경상북도 칠곡군 동명면 구남로 281팔공산글램핑,경상북도 칠곡군,경상북도 칠곡군,36.00217965,128.5761135
레포츠,선비순례길,36605,"경상북도 안동시 도산면 선성중앙길 24
			",경상북도 안동시,경상북도 안동시,36.69805484,128.8111811
레포츠,문경관광사격장,36987,경상북도 문경시 사격장길 155(불정동),경상북도 문경시,경상북도 문경시,36.64302895,128.1300183
레포츠,경천호,36904,경상북도 문경시 동로면 인곡리(동로면),경상북도 문경시,경상북도 문경시,36.70058957,128.30934240000002
레포츠,청화산캠프,39000,"경상북도 군위군 소보면 소보안계로 646-36
			",경상북도 군위군,경상북도 군위군,36.30682903,128.46218159999998
레포츠,수리덤오토캠핑장,38368,"경상북도 청도군 운문면 신원3길 156
			",경상북도 청도군,경상북도 청도군,35.6818573,129.0120591
레포츠,꿈애오토캠핑장,39870,"경상북도 칠곡군 왜관읍 봉계1길 6
			",경상북도 칠곡군,경상북도 칠곡군,35.99862781,128.4541993
레포츠,미루밸리캠핑장,40061,"경상북도 성주군 가천면 법전1길 137
			",경상북도 성주군,경상북도 성주군,35.86071537,128.1331371
레포츠,[영덕 블루로드] B코스 푸른대게의 길,36430,경상북도 영덕군 영덕읍(영덕읍),경상북도 영덕군,경상북도 영덕군,36.4279309,129.4354865
레포츠,주왕계곡코스,37437,"경상북도 청송군 주왕산면 공원길 219
			",경상북도 청송군,경상북도 청송군,36.39599285,129.1454075
레포츠,상주보오토캠핑장,37242,"경상북도 상주시 용마로 366
			",경상북도 상주시,경상북도 상주시,36.44931733,128.2574041
레포츠,문경 철로자전거(레일바이크),36987,"경상북도 문경시 불정강변길 187
			",경상북도 문경시,경상북도 문경시,36.65540551,128.1409587
레포츠,신창리 앞바다,37946,경상북도 포항시 남구 장기면 동해안로(장기면),경상북도 포항시 남구,경상북도 포항시,35.88167505,129.5267473
레포츠,안동 퇴계 오솔길 (녀던길),36604,"경상북도 안동시 도산면 도산서원길 154
			",경상북도 안동시,경상북도 안동시,36.72794087,128.8403804
레포츠,포항시청소년수련원(구룡포청소년수련원),37930,경상북도 포항시 남구 구룡포읍 명월길 51(구룡포읍),경상북도 포항시 남구,경상북도 포항시,36.02931483,129.57349440000002
레포츠,경주텐타우스글램핑,38033,"경상북도 경주시 강동면 왕신숲골안길 5(왕신리, 형산강문화네트워크)",경상북도 경주시,경상북도 경주시,35.96758862,129.290471
레포츠,양포방파제,37946,경상북도 포항시 남구 장기면 양포항길(장기면),경상북도 포항시 남구,경상북도 포항시,35.88166662,129.521981
레포츠,영천드림랜드오토캠핑장,38904,"경상북도 영천시 고경면 고도길 38
			",경상북도 영천시,경상북도 영천시,35.98443681,129.00154320000001
레포츠,상주보캠프존휴,37242,경상북도 상주시 용마로 469-10(도남동),경상북도 상주시,경상북도 상주시,36.45552485,128.2514739
레포츠,예천 진호국제양궁장,36830,"경상북도 예천군 예천읍 양궁장길 38
			",경상북도 예천군,경상북도 예천군,36.63467785,128.4684134
레포츠,트리독스 반려견 전용 캠핑장,40165,"경상북도 고령군 쌍림면 용당길 42-56
			",경상북도 고령군,경상북도 고령군,35.65052426,128.2300981
레포츠,상의자동차야영장,37437,"경상북도 청송군 주왕산면 공원길 146
			",경상북도 청송군,경상북도 청송군,36.39087669,129.14174409999998
레포츠,대성글램핑,39800,"경상북도 칠곡군 북삼읍 금오동천로 120-8
			",경상북도 칠곡군,경상북도 칠곡군,36.06509521,128.2998361
레포츠,문경호스랜드 승마클럽,36923,"경상북도 문경시 마성면 진남2길 32-10
			",경상북도 문경시,경상북도 문경시,36.65401385,128.1324095
레포츠,경주별빛마루글램핑장과펜션,38034,"경상북도 경주시 천북면 새터흥림길 1-75
			",경상북도 경주시,경상북도 경주시,35.92237991,129.2939359
레포츠,동이사람들(안동래프팅),36603,"경상북도 안동시 도산면 퇴계로 3443
			",경상북도 안동시,경상북도 안동시,36.77079524,128.88956090000002
레포츠,금오랜드 눈썰매장,39309,"경상북도 구미시 금오산로 341
			",경상북도 구미시,경상북도 구미시,36.1132456,128.3165472
레포츠,문경수예리오토캠핑장,36998,"경상북도 문경시 가은읍 작약로 576
			",경상북도 문경시,경상북도 문경시,36.60030464,128.0527014
레포츠,청도 레일바이크,38348,"경상북도 청도군 청도읍 새마을로 540-23
			",경상북도 청도군,경상북도 청도군,35.59030468,128.7634279
레포츠,포항동해승마장,37927,"경상북도 포항시 남구 동해면 약전로115번길 11
			",경상북도 포항시 남구,경상북도 포항시,35.97992079,129.4483957
레포츠,구미시승마장,39102,"경상북도 구미시 옥성면 선상동로 1174-7
			",경상북도 구미시,경상북도 구미시,36.32652338,128.277303
레포츠,상주국제승마장,37128,"경상북도 상주시 사벌국면 경천로 683-47
			",경상북도 상주시,경상북도 상주시,36.45933236,128.2305757
레포츠,치산관광지 캠핑장,38800,"경상북도 영천시 신녕면 치산관광길 263
			",경상북도 영천시,경상북도 영천시,36.04922685,128.7128667
레포츠,경주컨트리클럽,38116,경상북도 경주시 보문로 182-98(북군동),경상북도 경주시,경상북도 경주시,35.86447753,129.2630292
레포츠,대구컨트리클럽,38488,"경상북도 경산시 진량읍 일연로 718-42
			",경상북도 경산시,경상북도 경산시,35.86540236,128.8156573
레포츠,영천 홀스파크,38824,"경상북도 영천시 삼밭골길 107
			",경상북도 영천시,경상북도 영천시,35.98935732,128.9396707
레포츠,삼강나루캠핑장,36862,"경상북도 예천군 풍양면 삼강리길 53-23
			",경상북도 예천군,경상북도 예천군,36.56381068,128.3045578
레포츠,늘푸른체험학교 캠핑장,38913,"경상북도 영천시 대창면 영지길 100
			",경상북도 영천시,경상북도 영천시,35.85826344,128.91969840000002
레포츠,유니밸리CC,40143,"경상북도 고령군 대가야읍 일량로 588
			",경상북도 고령군,경상북도 고령군,35.68157746,128.2939222
레포츠,호미반도 해안둘레길,37922,"경상북도 포항시 남구 동해면
			",경상북도 포항시 남구,경상북도 포항시,36.01561185,129.4819862
레포츠,영주호오토캠핑장,,"경상북도 영주시 평은면 용혈리 1031-7
			",경상북도 영주시,경상북도 영주시,36.71669432,128.6613161
레포츠,칠곡보 오토캠핑장,39829,"경상북도 칠곡군 약목면 강변서로 110-43
			",경상북도 칠곡군,경상북도 칠곡군,36.02056589,128.3946068
레포츠,청량산 트레킹,36257,"경상북도 봉화군 명호면 광석길 39
			",경상북도 봉화군,경상북도 봉화군,36.78816556,128.8938988
레포츠,포항전통문화체험관,37524,경상북도 포항시 북구 기북면 덕동문화길 7(기북면),경상북도 포항시 북구,경상북도 포항시,36.16486706,129.18503570000001
레포츠,의성군 청소년센터,37331,"경상북도 의성군 의성읍 충효로 68
			",경상북도 의성군,경상북도 의성군,36.35485864,128.7048254
레포츠,경주신라컨트리클럽,38116,경상북도 경주시 보문로 319(신평동),경상북도 경주시,경상북도 경주시,35.85544285,129.28471090000002
레포츠,보문골프클럽,38116,경상북도 경주시 보문로 182-14(북군동),경상북도 경주시,경상북도 경주시,35.86118643,129.2733617
레포츠,선산골프장,39164,"경상북도 구미시 산동면 강동로 953-73
			",경상북도 구미시,경상북도 구미시,36.15847061,128.4455206
레포츠,[상주 MRF 5코스] 가야길,,경북 상주시 합창읍신흥체육공원,경상북도 상주시,경상북도 상주시,36.55159309,128.1786194
레포츠,[상주 MRF 9코스] 바람소리길,,경북 상주시 내서면(상주시),경상북도 상주시,경상북도 상주시,36.43832247,128.01451219999998
레포츠,[상주 MRF 2코스] 초원길,,경북 상주시 사벌면(상주시),경상북도 상주시,경상북도 상주시,36.45549415,128.2436413
레포츠,[상주 MRF 10코스] 똥고개길,37160,경상북도 상주시 만산동북천시민공원,경상북도 상주시,경상북도 상주시,36.42902893,128.1577747
레포츠,[상주 MRF 4코스] 숨소리길,,경북 상주시 낙동면(상주시),경상북도 상주시,경상북도 상주시,36.3608115,128.29706140000002
레포츠,[상주 MRF 11코스] 천년길,37160,경상북도 상주시 만산동북천시민공원,경상북도 상주시,경상북도 상주시,36.42902893,128.1577747
레포츠,[상주 MRF 7코스] 소곰길,,경북 상주시 공검면(상주시),경상북도 상주시,경상북도 상주시,36.5265614,128.1128926
레포츠,[상주 MRF 6코스] 이전길,,경북 상주시 공검면(상주시),경상북도 상주시,경상북도 상주시,36.53846298,128.121622
레포츠,[상주 MRF 12코스] 자산산성길,37160,경상북도 상주시 만산동북천시민공원,경상북도 상주시,경상북도 상주시,36.42902893,128.1577747
레포츠,[상주 MRF 8코스] 장서방길,,경북 상주시 내서면(상주시),경상북도 상주시,경상북도 상주시,36.45298554,128.06185200000002
레포츠,[상주 MRF 13코스] 너추리길,37160,경상북도 상주시 만산동북천시민공원,경상북도 상주시,경상북도 상주시,36.42902893,128.1577747
레포츠,[상주 MRF 1코스] 낙동강길,,경북 상주시 사벌면(상주시),경상북도 상주시,경상북도 상주시,36.45549415,128.2436413
레포츠,포항앞바다,37716,경상북도 포항시 북구 해안로 44-8(항구동),경상북도 포항시 북구,경상북도 포항시,36.05115588,129.3800135
레포츠,추산 자연경관 탐방 둘레길,40209,"경상북도 울릉군 북면 나리길 598
			",경상북도 울릉군,경상북도 울릉군,37.52086561,130.86843149999999
레포츠,추풍령 말사랑 호스타운,39562,"경상북도 김천시 봉산면 상금길 970-51
			",경상북도 김천시,경상북도 김천시,36.19186785,128.04753
레포츠,울릉아쿠아캠프리조트,40214,"경상북도 울릉군 울릉읍 울릉순환로 31-3
			",경상북도 울릉군,경상북도 울릉군,37.50535167,130.9139641
레포츠,구미시 낙동강 수상레포츠 체험센터,39392,경상북도 구미시 수출대로 326-20(임수동),경상북도 구미시,경상북도 구미시,36.11001137,128.39925390000002
레포츠,블루오션 스킨스쿠버,37556,"경상북도 포항시 북구 흥해읍 영일만항로 76
			",경상북도 포항시 북구,경상북도 포항시,36.11258594,129.426966
레포츠,천년숲,36759,"경상북도 안동시 풍천면 도청대로 455
			",경상북도 안동시,경상북도 안동시,36.57599359,128.50567009999997
레포츠,파미힐스 컨트리클럽,39870,"경상북도 칠곡군 왜관읍 봉계로 263
			",경상북도 칠곡군,경상북도 칠곡군,35.99814995,128.44670829999998
레포츠,세븐밸리 컨트리클럽,39870,경상북도 칠곡군 왜관읍 봉계3길 180(왜관읍),경상북도 칠곡군,경상북도 칠곡군,36.01687315,128.4645368
문화시설,운강 이강년기념관,36993,"경상북도 문경시 가은읍 대야로 1683
			",경상북도 문경시,경상북도 문경시,36.67188152,127.9961156
문화시설,박정희대통령역사자료관,39332,"경상북도 구미시 박정희로 123
			",경상북도 구미시,경상북도 구미시,36.09060987,128.3489533
문화시설,한국국학진흥원,36605,"경상북도 안동시 도산면 퇴계로 1997
			",경상북도 안동시,경상북도 안동시,36.70539561,128.8082672
문화시설,상주문화원,37211,경상북도 상주시 상산로 235(남성동),경상북도 상주시,경상북도 상주시,36.41191424,128.1591528
문화시설,영덕문화원,36427,경상북도 영덕군 영덕읍 강변길 324문화체육센터 내,경상북도 영덕군,경상북도 영덕군,36.4200526,129.3620682
문화시설,향암미술관,36358,"경상북도 울진군 온정면 백암온천로 1388
			",경상북도 울진군,경상북도 울진군,36.71812963,129.3546156
문화시설,영양고추홍보전시관,36546,"경상북도 영양군 입암면 영양로 883-6
			",경상북도 영양군,경상북도 영양군,36.60802027,129.0820375
문화시설,상주박물관,37128,"경상북도 상주시 사벌면 경천로 684
			",경상북도 상주시,경상북도 상주시,36.45992971,128.2410775
문화시설,효자 정재수 기념관,37142,"경상북도 상주시 화서면 효자로 201
			",경상북도 상주시,경상북도 상주시,36.41640108,127.92288490000001
문화시설,의성 조문국박물관,37350,"경상북도 의성군 금성면 초전1길 83
			",경상북도 의성군,경상북도 의성군,36.35276152,128.6971956
문화시설,청송민속박물관,37436,"경상북도 청송군 청송읍 주왕산로 222
			",경상북도 청송군,경상북도 청송군,36.38968406,129.0837381
문화시설,영주문화원,36134,경상북도 영주시 가흥로 255(가흥동),경상북도 영주시,경상북도 영주시,36.81974829,128.61334509999998
문화시설,청도농기구박물관,38321,"경상북도 청도군 각남면 각남로 59
			",경상북도 청도군,경상북도 청도군,35.64279403,128.6571635
문화시설,문경 도자기박물관,36919,"경상북도 문경시 문경읍 문경대로 2416
			",경상북도 문경시,경상북도 문경시,36.74161125,128.08371129999998
문화시설,마애선사유적전시관,36621,"경상북도 안동시 풍산읍 풍산단호로 388
			",경상북도 안동시,경상북도 안동시,36.5523951,128.5909104
문화시설,울진문화원,36325,"경상북도 울진군 울진읍 현내항길 92-9
			",경상북도 울진군,경상북도 울진군,36.99099395,129.4082582
문화시설,테디베어뮤지엄 경주,38117,경상북도 경주시 보문로 280-34(북군동),경상북도 경주시,경상북도 경주시,35.85491765,129.27118149999998
문화시설,한국대중음악박물관 (경주),38116,경상북도 경주시 엑스포로 9(신평동),경상북도 경주시,경상북도 경주시,35.84035574,129.2888915
문화시설,우륵박물관,40132,"경상북도 고령군 대가야읍 가야금길 98
			",경상북도 고령군,경상북도 고령군,35.74233948,128.26379540000002
문화시설,청도문화원,38329,"경상북도 청도군 화양읍 청화로 47
			",경상북도 청도군,경상북도 청도군,35.64886696,128.7328012
문화시설,목은이색기념관,,"경상북도 영덕군 영해면 괴시리 341
			",경상북도 영덕군,경상북도 영덕군,36.54313137,129.4191429
문화시설,태실문화관,40035,"경상북도 성주군 월항면 세종대왕자태실로 616-12
			",경상북도 성주군,경상북도 성주군,36.01390652,128.29706000000002
문화시설,옛길박물관,36919,"경상북도 문경시 문경읍 새재로 944
			",경상북도 문경시,경상북도 문경시,36.76315309,128.07637250000002
문화시설,이육사문학관,36604,"경상북도 안동시 도산면 백운로 525
			",경상북도 안동시,경상북도 안동시,36.739031700000005,128.8631003
문화시설,민물고기생태체험관,36332,"경상북도 울진군 근남면 불영계곡로 3532
			",경상북도 울진군,경상북도 울진군,36.966907299999995,129.3813946
문화시설,성주문화예술회관,40032,"경상북도 성주군 성주읍 성산9길 45
			",경상북도 성주군,경상북도 성주군,35.9182119,128.3011429
문화시설,의성문화원,37333,"경상북도 의성군 의성읍 안평의성로 1122-36
			",경상북도 의성군,경상북도 의성군,36.35853833,128.6808413
문화시설,문경문학관,36906,"경상북도 문경시 산북면 김용길 278-1
			",경상북도 문경시,경상북도 문경시,36.73133726,128.2249907
문화시설,국립등대박물관,37928,"경상북도 포항시 남구 호미곶면 해맞이로150번길 20
			",경상북도 포항시 남구,경상북도 포항시,36.0778398,129.5682601
문화시설,잉카마야박물관,36998,경상북도 문경시 가은읍 전곡길 13-10(가은읍),경상북도 문경시,경상북도 문경시,36.61153618,128.02511470000002
문화시설,새천년기념관,37928,"경상북도 포항시 남구 호미곶면 해맞이로 136
			",경상북도 포항시 남구,경상북도 포항시,36.07612607,129.5665631
문화시설,울진아쿠아리움,36333,"경상북도 울진군 근남면 엑스포로 25
			",경상북도 울진군,경상북도 울진군,36.96875191,129.4011178
문화시설,경주화백컨벤션센터,38116,경상북도 경주시 보문로 507(신평동),경상북도 경주시,경상북도 경주시,35.83846705,129.2879694
문화시설,안동민속박물관,36710,경상북도 안동시 민속촌길 13(성곡동),경상북도 안동시,경상북도 안동시,36.57875373,128.76639409999999
문화시설,영일민속박물관,37538,"경상북도 포항시 북구 흥해읍 한동로 51
			",경상북도 포항시 북구,경상북도 포항시,36.11084572,129.3472452
문화시설,삼성현 역사문화관,38577,"경상북도 경산시 남산면 삼성현공원로 59
			",경상북도 경산시,경상북도 경산시,35.80173143,128.7966385
문화시설,성주문화원,40024,"경상북도 성주군 성주읍 성주로 3204
			",경상북도 성주군,경상북도 성주군,35.918481,128.2840999
문화시설,구룡포과메기문화관,37931,"경상북도 포항시 남구 구룡포읍 구룡포길117번길 28-8
			",경상북도 포항시 남구,경상북도 포항시,35.99278262,129.56182990000002
문화시설,전통문화콘텐츠박물관,36693,경상북도 안동시 서동문로 203(동부동),경상북도 안동시,경상북도 안동시,36.56632398,128.7343306
문화시설,경상북도 산림과학박물관,36605,"경상북도 안동시 도산면 퇴계로 2189
			",경상북도 안동시,경상북도 안동시,36.71418379,128.82361840000002
문화시설,군위문화원,39020,"경상북도 군위군 군위읍 군청로 98-8
			",경상북도 군위군,경상북도 군위군,36.2321451,128.5707102
문화시설,구룡포 근대문화역사관,37931,"경상북도 포항시 남구 구룡포읍 구룡포길 153-1
			",경상북도 포항시 남구,경상북도 포항시,35.99358249,129.5592689
문화시설,경상북도독립운동기념관,36730,"경상북도 안동시 임하면 독립기념관길 2
			",경상북도 안동시,경상북도 안동시,36.53322454,128.85815390000002
문화시설,포항문화원,37641,경상북도 포항시 북구 새천년대로 909(우현동),경상북도 포항시 북구,경상북도 포항시,36.05337748,129.3605124
문화시설,국립경주박물관,38171,경상북도 경주시 일정로 186(인왕동),경상북도 경주시,경상북도 경주시,35.82939471,129.22789709999998
문화시설,칠곡문화원,39896,"경상북도 칠곡군 왜관읍 2번도로길 23
			",경상북도 칠곡군,경상북도 칠곡군,35.98983054,128.39726570000002
문화시설,상주시 문화회관,37211,경상북도 상주시 상산로 235(남성동),경상북도 상주시,경상북도 상주시,36.41191424,128.1591528
문화시설,칠곡호국평화기념관,39848,"경상북도 칠곡군 석적읍 강변대로 1580
			",경상북도 칠곡군,경상북도 칠곡군,36.01776639,128.4043643
문화시설,구미시립민속관,39305,경상북도 구미시 산책길 51(원평동),경상북도 구미시,경상북도 구미시,36.12350858,128.3305901
문화시설,영양문화원,36541,"경상북도 영양군 영양읍 군민회관길 7
			",경상북도 영양군,경상북도 영양군,36.66349518,129.1175827
문화시설,시안미술관,38808,"경상북도 영천시 화산면 가래실로 364
			",경상북도 영천시,경상북도 영천시,36.03280701,128.8892739
문화시설,경북대학교자연사박물관,39033,"경상북도 군위군 효령면 경북대로 2228
			",경상북도 군위군,경상북도 군위군,36.121482799999995,128.5769684
문화시설,경상북도과학교육원,37646,경상북도 포항시 북구 우미길 93(용흥동),경상북도 포항시 북구,경상북도 포항시,36.0467003,129.3523467
문화시설,영천문화원,38853,경상북도 영천시 문화원길 6(창구동),경상북도 영천시,경상북도 영천시,35.96737358,128.9333413
문화시설,안동시청 대동관(안동시민회관),36691,경상북도 안동시 퇴계로 115(명륜동),경상북도 안동시,경상북도 안동시,36.56843476,128.729531
문화시설,예천군 문화회관,36827,"경상북도 예천군 예천읍 충효로 209-15
			",경상북도 예천군,경상북도 예천군,36.65135885,128.4456983
문화시설,대가야국악당,40138,"경상북도 고령군 대가야읍 지산길 7-8
			",경상북도 고령군,경상북도 고령군,35.7265857,128.263607
문화시설,영덕어촌민속전시관,36460,"경상북도 영덕군 강구면 해상공원길 96-8
			",경상북도 영덕군,경상북도 영덕군,36.35027767,129.3867459
문화시설,김천문화원,39596,경상북도 김천시 김천로 200(남산동),경상북도 김천시,경상북도 김천시,36.1187442,128.12211979999998
문화시설,예주문화예술회관,36409,"경상북도 영덕군 영해면 318만세길 36
			",경상북도 영덕군,경상북도 영덕군,36.52975762,129.40502790000002
문화시설,구미시문화예술회관,39280,경상북도 구미시 송정대로 89(송정동),경상북도 구미시,경상북도 구미시,36.11839005,128.3490442
문화시설,예천문화원,36827,"경상북도 예천군 예천읍 충효로 209-15
			",경상북도 예천군,경상북도 예천군,36.65135885,128.4456983
문화시설,하회세계탈박물관,36760,"경상북도 안동시 풍천면 전서로 206
			",경상북도 안동시,경상북도 안동시,36.54893876,128.527705
문화시설,신라역사과학관,38126,경상북도 경주시 하동공예촌길 33(하동),경상북도 경주시,경상북도 경주시,35.80710991,129.3112238
문화시설,경주문화원 안강교육장,38008,"경상북도 경주시 안강읍 안강중앙로 249
			",경상북도 경주시,경상북도 경주시,35.99201244,129.227537
문화시설,객주문학관,37407,"경상북도 청송군 진보면 청송로 6359
			",경상북도 청송군,경상북도 청송군,36.52346244,129.03980479999998
문화시설,김천 세계도자기박물관,39565,"경상북도 김천시 대항면 직지사길 118
			",경상북도 김천시,경상북도 김천시,36.11689517,128.01119640000002
문화시설,안용복기념관,40213,"경상북도 울릉군 북면 석포길 500
			",경상북도 울릉군,경상북도 울릉군,37.53550084,130.9066193
문화시설,경산문화원,38627,경상북도 경산시 서상길 75(서상동),경상북도 경산시,경상북도 경산시,35.81847004,128.7341186
문화시설,국립낙동강생물자원관(상주),37242,경상북도 상주시 도남2길 137(도남동),경상북도 상주시,경상북도 상주시,36.44560939,128.2554322
문화시설,울진 국립해양과학관,36315,"경상북도 울진군 죽변면 해양과학길 8
			",경상북도 울진군,경상북도 울진군,37.07274296,129.4099305
문화시설,봉화문화원,36238,"경상북도 봉화군 봉화읍 내성로4길 6-13
			",경상북도 봉화군,경상북도 봉화군,36.88839841,128.7417428
문화시설,대전 3.1의거 기념관,37510,"경상북도 포항시 북구 송라면 대전길120번길 22-5
			",경상북도 포항시 북구,경상북도 포항시,36.25373802,129.35554040000002
문화시설,우양미술관,38117,경상북도 경주시 보문로 484-7(신평동),경상북도 경주시,경상북도 경주시,35.84164443,129.2859611
문화시설,안동소주·전통음식 박물관,36744,"경상북도 안동시 강남로 71-1
			",경상북도 안동시,경상북도 안동시,36.54984205,128.7087556
문화시설,구미문화원,39119,"경상북도 구미시 선산읍 선산중앙로 83-1
			",경상북도 구미시,경상북도 구미시,36.24302775,128.300145
문화시설,문경문화원,36971,경상북도 문경시 점촌5길 20(점촌동),경상북도 문경시,경상북도 문경시,36.59752987,128.1985885
문화시설,구미코,39171,"경상북도 구미시 산동면 첨단기업1로 49
			",경상북도 구미시,경상북도 구미시,36.141641899999996,128.4422131
문화시설,안동공예문화전시관,36611,경상북도 안동시 석주로 245(상아동),경상북도 안동시,경상북도 안동시,36.58043955,128.7612834
문화시설,농경유물관,39133,"경상북도 구미시 선산읍 성황2길 11
			",경상북도 구미시,경상북도 구미시,36.23427857,128.2905017
문화시설,한국전통창조박물관,37371,"경상북도 의성군 단북면 중련길 22-8
			",경상북도 의성군,경상북도 의성군,36.3903296,128.4067425
문화시설,국립안동대학교박물관,36729,경상북도 안동시 경동로 1375(송천동),경상북도 안동시,경상북도 안동시,36.54225292,128.7971369
문화시설,다부동전적기념관,39851,"경상북도 칠곡군 가산면 호국로 1486
			",경상북도 칠곡군,경상북도 칠곡군,36.04644579,128.5188756
문화시설,의성 최치원문학관,37320,"경상북도 의성군 단촌면 고운사길 241
			",경상북도 의성군,경상북도 의성군,36.45844733,128.7309618
문화시설,구미시립중앙도서관,39293,경상북도 구미시 경은로 85(형곡동),경상북도 구미시,경상북도 구미시,36.11380699,128.3352233
문화시설,국조전(칠곡),39875,"경상북도 칠곡군 왜관읍 석전로15길 20
			",경상북도 칠곡군,경상북도 칠곡군,36.00510969,128.41515259999997
문화시설,포항함 체험관,37730,"경상북도 포항시 남구 운하로 205
			",경상북도 포항시 남구,경상북도 포항시,36.04127353,129.3731783
문화시설,인삼박물관,36020,"경상북도 영주시 풍기읍 죽령로 1378
			",경상북도 영주시,경상북도 영주시,36.88590485,128.4796885
문화시설,동국대학교 경주캠퍼스박물관,38066,경상북도 경주시 동대로 123(석장동),경상북도 경주시,경상북도 경주시,35.86368188,129.1946324
문화시설,상주 자전거박물관,37242,경상북도 상주시 용마로 415(도남동),경상북도 상주시,경상북도 상주시,36.45329461,128.255032
문화시설,유교문화박물관,36605,"경상북도 안동시 도산면 퇴계로 1997
			",경상북도 안동시,경상북도 안동시,36.70176275,128.8110199
문화시설,포항시립미술관,37600,경상북도 포항시 북구 환호공원길 10(환호동),경상북도 포항시 북구,경상북도 포항시,36.06614328,129.3908649
문화시설,대가야박물관,40138,"경상북도 고령군 대가야읍 대가야로 1203
			",경상북도 고령군,경상북도 고령군,35.72243605,128.25681880000002
문화시설,대구대학교 중앙박물관,38453,"경상북도 경산시 진량읍 대구대로 201
			",경상북도 경산시,경상북도 경산시,35.90130158,128.84277340000003
문화시설,독도박물관,40225,"경상북도 울릉군 울릉읍 약수터길 90-17
			",경상북도 울릉군,경상북도 울릉군,37.48341502,130.90091040000001
문화시설,강문화전시관,36862,"경상북도 예천군 풍양면 삼강리길 53-23
			",경상북도 예천군,경상북도 예천군,36.56378291,128.3045411
문화시설,안동문화예술의전당,36708,경상북도 안동시 축제장길 66(안흥동),경상북도 안동시,경상북도 안동시,36.55941071,128.7250761
문화시설,경주예술의전당,38089,경상북도 경주시 알천북로 1(황성동),경상북도 경주시,경상북도 경주시,35.86202673,129.2060426
